should_be_lc	Abnormality	HP:0011185	Focal EEG Abnormality	exact
should_be_lc	Expressed	GO:0071649	regulation of Regulated upon Activation, Normal T-cell Expressed, and Secreted production	exact
should_be_lc	Expressed	GO:0071650	negative regulation of Regulated upon Activation, Normal T-cell Expressed, and Secreted production	exact
should_be_lc	Expressed	GO:0071651	positive regulation of Regulated upon Activation, Normal T-cell Expressed, and Secreted production	exact
should_be_lc	Expressed	GO:0071791	Regulated upon Activation, Normal T-cell Expressed, and Secreted binding	exact
should_be_lc	Extra	GO:0035098	Extra Sex Combs/Enhancer of Zeste complex	exact
should_be_lc	Extra	HP:0400002	Concha, Extra Fold	exact
should_be_lc	Facial	HP:0000276	Vertical Facial Excess	exact
should_be_lc	Facial	HP:0011219	Vertical Facial Deficiency	exact
should_be_lc	Facial	UBERON:0001647	Facial nerve [VII]	exact
should_be_lc	Factor	GO:0002542	Factor XII activation	label
should_be_lc	Factor	GO:0042533	Tumor Necrosis Factor alpha biosynthesis	exact
should_be_lc	Factor	GO:0042533	Tumor Necrosis Factor alpha biosynthetic process	exact
should_be_lc	Factor	GO:1905286	Factor VII - TF complex	narrow
should_be_lc	Factor	HP:0030131	Abnormal von Willebrand Factor multimer distribution	label
should_be_lc	Factor	HP:0030133	Abnormal presence of ultra-large von Willebrand Factor multimers	label
should_be_lc	Factor	HP:0030134	Total absence von Willebrand Factor multimers	label
should_be_lc	Factor	HP:0040225	Decrease in High molecular weight von Willebrand Factor Multimers	label
should_be_lc	Fallopian	UBERON:0004804	columnar epithelium of the Fallopian tube	related
should_be_lc	Far	DOID:0050046	Far Eastern spotted fever	label
should_be_lc	Fas	GO:0031265	Fas death-inducing signaling complex	exact
should_be_lc	Fas	GO:0033867	ATP:Fas-activated serine/threonine protein phosphotransferase activity	exact
should_be_lc	Fas	GO:0033867	Fas-activated serine/threonine kinase activity	label
should_be_lc	Fas	GO:0036337	FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:0036337	Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:0036337	Fas signaling pathway	label
should_be_lc	Fas	GO:0036337	Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:0045210	Fas-L biosynthetic process	exact
should_be_lc	Fas	GO:1902044	regulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902044	regulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902044	regulation of Fas signaling pathway	label
should_be_lc	Fas	GO:1902044	regulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902045	down regulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902045	down regulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902045	down regulation of Fas signaling pathway	exact
should_be_lc	Fas	GO:1902045	down regulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902045	down-regulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902045	down-regulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902045	down-regulation of Fas signaling pathway	exact
should_be_lc	Fas	GO:1902045	down-regulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902045	downregulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902045	downregulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902045	downregulation of Fas signaling pathway	exact
should_be_lc	Fas	GO:1902045	downregulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902045	inhibition of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902045	inhibition of Fas receptor signaling pathway	narrow
should_be_lc	Fas	GO:1902045	inhibition of Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902045	inhibition of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902045	negative regulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902045	negative regulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902045	negative regulation of Fas signaling pathway	label
should_be_lc	Fas	GO:1902045	negative regulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902046	activation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902046	activation of Fas receptor signaling pathway	narrow
should_be_lc	Fas	GO:1902046	activation of Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902046	activation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902046	positive regulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902046	positive regulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902046	positive regulation of Fas signaling pathway	label
should_be_lc	Fas	GO:1902046	positive regulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902046	up regulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902046	up regulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902046	up regulation of Fas signaling pathway	exact
should_be_lc	Fas	GO:1902046	up regulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902046	up-regulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902046	up-regulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902046	up-regulation of Fas signaling pathway	exact
should_be_lc	Fas	GO:1902046	up-regulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fas	GO:1902046	upregulation of FAS ligand-Fas signaling pathway	narrow
should_be_lc	Fas	GO:1902046	upregulation of Fas receptor signaling pathway	exact
should_be_lc	Fas	GO:1902046	upregulation of Fas signaling pathway	exact
should_be_lc	Fas	GO:1902046	upregulation of Fas-FasL signaling pathway	narrow
should_be_lc	Fibrocollagenous	UBERON:0011897	Fibrocollagenous sheath of cardiac muscle cell	exact
should_be_lc	Fifth	UBERON:0004630	Fifth dorsal vertebra	exact
should_be_lc	Finger	UBERON:3010127	fringe on postaxial edge of Finger IV	label
should_be_lc	First	UBERON:0004622	First sacral segment	exact
should_be_lc	First	UBERON:0004622	First segment of sacrum	exact
should_be_lc	First	UBERON:0004626	First dorsal vertebra	exact
should_be_lc	Fold	HP:0400002	Concha, Extra Fold	exact
should_be_lc	Folds	HP:0012039	Descemet Membrane Folds	label
should_be_lc	Foot	HP:0001848	Calcaneovalgus Foot	exact
should_be_lc	Foramen	UBERON:0018424	Foramen petrosum	exact
should_be_lc	Fourth	UBERON:0004625	Fourth sacral segment	exact
should_be_lc	Fourth	UBERON:0004625	Fourth segment of sacrum	exact
should_be_lc	Fourth	UBERON:0004629	Fourth dorsal vertebra	exact
should_be_lc	Frontal	UBERON:0002795	Frontal pole, cerebral cortex	related
should_be_lc	Fused	GO:1990353	Fused-Smurf ubiquitin ligase complex	label
should_be_lc	Geniculate	UBERON:0002704	Geniculate group of dorsal thalamus	related
should_be_lc	Geniculate	UBERON:0002704	Geniculate thalamic nuclear group (metathalamus)	related
should_be_lc	Genu	UBERON:0014915	Nervus facialis (Genu)	related
should_be_lc	Glandula	UBERON:0035289	processus axillaris (Glandula mammaria)	exact
should_be_lc	Glycerol	GO:0000161	High Osmolarity Glycerol (HOG) MAPK pathway	narrow
should_be_lc	Gracile	UBERON:0002161	Gracile nucleus, principal part	related
should_be_lc	Gram	GO:0002812	biosynthetic process of antibacterial peptides active against Gram-negative bacteria	label
should_be_lc	Gram	GO:0002813	regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	label
should_be_lc	Gram	GO:0002814	down regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	exact
should_be_lc	Gram	GO:0002814	down-regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	exact
should_be_lc	Gram	GO:0002814	downregulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	exact
should_be_lc	Gram	GO:0002814	inhibition of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	narrow
should_be_lc	Gram	GO:0002814	negative regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	label
should_be_lc	Gram	GO:0002815	biosynthetic process of antibacterial peptides active against Gram-positive bacteria	label
should_be_lc	Gram	GO:0002816	regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	label
should_be_lc	Gram	GO:0002817	down regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	exact
should_be_lc	Gram	GO:0002817	down-regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	exact
should_be_lc	Gram	GO:0002817	downregulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	exact
should_be_lc	Gram	GO:0002817	inhibition of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	narrow
should_be_lc	Gram	GO:0002817	negative regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	label
should_be_lc	Gram	GO:0006964	activation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	narrow
should_be_lc	Gram	GO:0006964	anti-Gram-negative bacterial peptide induction	exact
should_be_lc	Gram	GO:0006964	anti-Gram-negative bacterial polypeptide induction	exact
should_be_lc	Gram	GO:0006964	positive regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	label
should_be_lc	Gram	GO:0006964	stimulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	narrow
should_be_lc	Gram	GO:0006964	up regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	exact
should_be_lc	Gram	GO:0006964	up-regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	exact
should_be_lc	Gram	GO:0006964	upregulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	exact
should_be_lc	Gram	GO:0006965	activation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	narrow
should_be_lc	Gram	GO:0006965	anti-Gram-positive bacterial peptide induction	exact
should_be_lc	Gram	GO:0006965	anti-Gram-positive bacterial polypeptide induction	exact
should_be_lc	Gram	GO:0006965	positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	label
should_be_lc	Gram	GO:0006965	stimulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	narrow
should_be_lc	Gram	GO:0006965	up regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	exact
should_be_lc	Gram	GO:0006965	up-regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	exact
should_be_lc	Gram	GO:0006965	upregulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	exact
should_be_lc	Gram	GO:0009275	Gram-positive-bacterium-type cell wall	label
should_be_lc	Gram	GO:0009275	cell wall of Gram-positive Bacteria	exact
should_be_lc	Gram	GO:0009276	Gram-negative-bacterium-type cell wall	label
should_be_lc	Gram	GO:0043164	Gram-negative-bacterium-type cell wall biogenesis	label
should_be_lc	Gram	GO:0043165	Gram-negative-bacterium-type cell outer membrane assembly	label
should_be_lc	Gram	GO:0050829	Gram-negative antibacterial peptide activity	related
should_be_lc	Gram	GO:0050829	defence response to Gram-negative bacteria	exact
should_be_lc	Gram	GO:0050829	defence response to Gram-negative bacterium	exact
should_be_lc	Gram	GO:0050829	defense response to Gram-negative bacteria	exact
should_be_lc	Gram	GO:0050829	defense response to Gram-negative bacterium	label
should_be_lc	Gram	GO:0050830	Gram-positive antibacterial peptide activity	related
should_be_lc	Gram	GO:0050830	defence response to Gram-positive bacteria	exact
should_be_lc	Gram	GO:0050830	defence response to Gram-positive bacterium	exact
should_be_lc	Gram	GO:0050830	defense response to Gram-positive bacteria	exact
should_be_lc	Gram	GO:0050830	defense response to Gram-positive bacterium	label
should_be_lc	Gram	GO:1902097	activation of global transcription from RNA polymerase II promoter involved in Gram-negative antibacterial peptide activity	related
should_be_lc	Gram	GO:1902097	activation of global transcription from RNA polymerase II promoter involved in defence response to Gram-negative bacteria	related
should_be_lc	Gram	GO:1902097	activation of global transcription from RNA polymerase II promoter involved in defence response to Gram-negative bacterium	related
should_be_lc	Gram	GO:1902097	activation of global transcription from RNA polymerase II promoter involved in defense response to Gram-negative bacteria	related
should_be_lc	Gram	GO:1902097	activation of global transcription from RNA polymerase II promoter involved in defense response to Gram-negative bacterium	related
should_be_lc	Gram	GO:1902097	activation of transcription from RNA polymerase II promoter involved in Gram-negative antibacterial peptide activity	related
should_be_lc	Gram	GO:1902097	activation of transcription from RNA polymerase II promoter involved in defence response to Gram-negative bacteria	narrow
should_be_lc	Gram	GO:1902097	activation of transcription from RNA polymerase II promoter involved in defence response to Gram-negative bacterium	narrow
should_be_lc	Gram	GO:1902097	activation of transcription from RNA polymerase II promoter involved in defense response to Gram-negative bacteria	narrow
should_be_lc	Gram	GO:1902097	activation of transcription from RNA polymerase II promoter involved in defense response to Gram-negative bacterium	narrow
should_be_lc	Gram	GO:1902097	positive regulation of gene-specific transcription from RNA polymerase II promoter involved in Gram-negative antibacterial peptide activity	related
should_be_lc	Gram	GO:1902097	positive regulation of gene-specific transcription from RNA polymerase II promoter involved in defence response to Gram-negative bacteria	related
should_be_lc	Gram	GO:1902097	positive regulation of gene-specific transcription from RNA polymerase II promoter involved in defence response to Gram-negative bacterium	related
